SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,IDADE_EST_MED,ELEITORES,FEMININO,MASCULINO,NR_TURNO,ALVARO FERNANDES DIAS,BENEVENUTO DACIOLO FONSECA DOS SANTOS,CIRO FERREIRA GOMES,FERNANDO HADDAD,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,GUILHERME CASTRO BOULOS,HENRIQUE DE CAMPOS MEIRELLES,JAIR MESSIAS BOLSONARO,JOÃO DIONISIO FILGUEIRA BARRETO AMOEDO,JOÃO VICENTE FONTELLA GOULART,JOSE MARIA EYMAEL,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,VERA LUCIA PEREIRA DA SILVA SALGADO,VOTO BRANCO,VOTO NULO
PE,24074,FEIRA NOVA,135,42.34200423995875,17453,9347,8088,2,0,0,0,8276,0,0,0,4231,0,0,0,0,0,179,891
SP,63738,CUNHA,43,43.326093740248396,16023,7911,8112,2,0,0,0,3725,0,0,0,7824,0,0,0,0,0,494,1356
AL,27871,MAJOR ISIDORO,31,41.423271969433834,14396,7540,6856,2,0,0,0,7264,0,0,0,2379,0,0,0,0,0,88,441
BA,35700,IGRAPIÚNA,32,43.18179973622806,9858,4818,5038,2,0,0,0,4674,0,0,0,1250,0,0,0,0,0,131,414
MG,53538,SOBRÁLIA,267,45.934233835252435,4516,2308,2204,2,0,0,0,1281,0,0,0,1452,0,0,0,0,0,77,404
GO,93734,GOIÂNIA,134,42.126010383422894,109985,60012,49973,1,489,961,8018,9974,2392,451,3161,52480,1617,17,27,919,30,1714,4306
MT,90476,CÁCERES,6,43.694669606380906,61684,31897,29768,2,0,0,0,19254,0,0,0,22961,0,0,0,0,0,614,1075
AM,2518,LÁBREA,12,40.71999670293439,24266,11977,12286,2,0,0,0,11291,0,0,0,3633,0,0,0,0,0,152,984
CE,15296,QUIXERAMOBIM,11,43.81157803396554,56473,28749,27705,2,0,0,0,32322,0,0,0,6571,0,0,0,0,0,445,1781
PE,25038,PANELAS,47,43.91670934401043,21481,10961,10486,2,0,0,0,8582,0,0,0,4924,0,0,0,0,0,159,706
RN,17574,MONTE DAS GAMELEIRAS,15,39.63402489626556,2410,1210,1200,1,9,11,230,1261,13,7,15,393,7,1,0,6,0,22,152
AL,27910,MARAVILHA,50,40.735377116469984,7796,3977,3819,2,0,0,0,4341,0,0,0,810,0,0,0,0,0,47,248
GO,94471,MAIRIPOTABA,25,45.67210060549604,2147,1090,1057,1,3,1,89,363,296,2,47,856,23,0,1,16,0,21,83
PB,19780,BARRA DE SANTANA,49,42.7066515065378,7036,3492,3544,1,11,24,961,2781,184,8,40,1078,5,2,1,17,1,207,708
PE,25810,SERTÂNIA,62,43.416043352159974,26205,13546,12617,2,0,0,0,15700,0,0,0,2417,0,0,0,0,0,168,739
RS,87700,SÃO JOÃO DO POLÊSINE,119,48.360253365003956,2526,1303,1223,2,0,0,0,605,0,0,0,1316,0,0,0,0,0,50,90
SP,68535,PERUÍBE,295,45.99289192866863,55852,29704,26007,2,0,0,0,10296,0,0,0,23235,0,0,0,0,0,1141,3566
RN,17035,BOA SAÚDE,53,42.12799422799423,6930,3518,3412,1,24,55,804,2756,247,15,43,1210,12,2,4,37,1,161,444
GO,92959,CAMPO ALEGRE DE GOIÁS,14,43.308240081383516,4915,2362,2553,1,26,14,244,1149,304,4,57,1640,74,1,4,16,0,79,265
RN,16438,CANGUARETAMA,11,40.406212978807424,22793,11754,11039,1,17,246,1940,11012,315,43,104,3316,79,2,5,74,3,380,1183
RJ,58718,PARACAMBI,70,44.47111817700053,33967,17726,16204,1,92,656,3453,3553,703,103,203,15049,188,6,8,339,14,699,1610
MG,44598,DORES DE CAMPOS,228,45.394633507853406,7640,3911,3727,1,15,33,562,1320,251,16,53,2890,392,3,2,49,1,335,703
MG,42552,CAPITÓLIO,220,46.827840300107184,7465,3687,3777,2,0,0,0,1675,0,0,0,3139,0,0,0,0,0,140,577
GO,93696,GOIANDIRA,8,45.86788565542107,3883,1995,1888,1,20,42,402,952,108,3,52,1312,50,0,0,19,0,64,299
AL,28754,SÃO SEBASTIÃO,49,39.963589343623006,24362,12722,11640,1,44,90,1349,11295,421,32,534,2888,52,2,1,62,6,531,991
BA,33332,ANTÔNIO CARDOSO,143,42.12187616560985,10724,5623,5101,2,0,0,0,7844,0,0,0,931,0,0,0,0,0,80,349
PI,10391,BURITI DOS LOPES,33,40.54334724153917,15099,7667,7432,1,35,53,902,8799,291,26,81,1810,106,1,0,59,0,174,618
SP,68497,PEREIRA BARRETO,88,46.145163650553634,20501,10661,9795,1,88,174,979,2274,1818,25,187,7110,321,3,3,79,3,456,848
